package,experiment,run_id,experiment_id,system,workload,size,mode,implementation_mode,target_mhz,status,validation_pass,first_output_cycles,completion_cycles,tokens_checked,lut,ff,dsp,bram_18k_equiv,bram_36k,bram_18k,uram,wns_ns,tns_ns,achieved_ns,hls_wall_s,hls_sum_job_s,vivado_total_s,synth_s,place_s,route_s,unrouted,roles,instances,report_paths,failure_reason,numeric_semantics,array_shape,steady_interval_cycles,total_wall_s,axi_masters,axi_width_bits,autosa_command,variant,tiles_per_launch,tile_interval_cycles,launch_interval_cycles,last_output_cycles,first_output_cold_cycles,completion_cold_cycles,cosim_latency_min,cosim_latency_avg,cosim_latency_max,cosim_interval_min,cosim_interval_avg,cosim_interval_max,cosim_wall_s,vcd_wall_s,top_port_bits,numeric_validation,provenance,notes,vivado_synth_s,source_agent,build_dir,build_state,collected_at,run_total_wall_s,gen_s,csim_s,cosim_s,export_s,wrapper_synth_s,opt_s,phys_opt_s,cosim_total_cycles,cosim_latency_cold_launch0,cosim_interval_cold_launch0,vcd_latency_warm,vcd_first_output_cold_launch0,vcd_latency_cold_launch0,vcd_last_output_warm,output_beats_per_launch,first_output_method,hls_est_period_ns,hls_est_latency_cycles,hls_est_lut,hls_est_ff,hls_est_dsp,hls_est_bram18k,hls_est_uram,cp_post_synth_ns,cp_post_impl_ns,timing_met,nets_with_routing_errors,srl,clb,pe_count,tiles_folded,output_stationary,tb_seed_results,axi_data_widths,transforms_streamed,interface,unroll_factor,transform_size,config,ordering,stimulus,seeds,transforms_completed,max_abs_error,max_norm_error,run_by,reps,launches_per_block,device_kernel_s_mean,device_kernel_s_best,transfer_s_mean,pack_s_mean,host_math_s_mean,wall_s_mean,hybrid,array_size,weight_mode,reorder_program,tiles,cycles_per_tile,source,design,workers,projects,repetitions,completed_jobs,timed_out_repetitions,completed_jobs_when_timed_out,timeout_s,frontend_s_median,hls_wall_s_median,hls_wall_s_min,hls_wall_s_max,hls_sum_job_elapsed_s_median,cpu_s_median,load_start,M,d,groups,dsp_count,cycles_per_query_row,kind,in_paper_table,hls_design_lines,spmw_design_lines,ratio_design,hls_config_lines,spmw_config_lines,hls_test_lines,spmw_test_lines
e2_fft/hpfft,E2,hpfft_n256_UF4_pnr,E2,HP-FFT,"256-point radix-2 complex FFT (one FFT_TOP instance, out-of-context)",,,pnr_ooc,300,ok,,,,,86402,68295,246,294,144,6,0,0.011,0.0,,75,,,701,991,356,0,,,hpfft/reports/hpfft_n256_UF4_pnr,,"complex float32 (IEEE-754 binary32 real and imaginary parts; forward transform, unscaled)",,,2260,,,,,,,,,,,,,,,,,,,,,,"opt 87 s, phys_opt 26 s; 0 failing of 163389 endpoints; WHS 0.008 ns; routable nets 164331, routing errors 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ap_fifo in/out: hls::stream<hls::vector<complex<float>,8>>, 512-bit data each way = 8 complex float32 samples per beat, 32 beats per transform; block control ap_ctrl_hs",4,256,UF4,"natural-order input, natural-order output (DIT with bit-reversal reorder stage)",,,,,,previous_agent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2_fft/hpfft,E2,hpfft_n256_UF8_cosim,E2,HP-FFT,256-point radix-2 complex FFT; 32 transforms streamed back-to-back through one FFT_TOP,,,cosim,300,ok,True,284,299,,,,,,,,,,,,118,,,,,,,,,"hpfft/reports/hpfft_n256_UF8_cosim,hpfft/validation/hpfft_n256_UF8_cosim",,"complex float32 (IEEE-754 binary32 real and imaginary parts; forward transform, unscaled)",,57.0,,,,,,,,,,,,,,,,,,426,,,,,"steady interval = mean of the last 23 completion-to-completion distances (median 57, min 57, max 57); 31/32 transforms completed: the last transform fed is never flushed without a following transform (top-level ap_done never fires, HLS 200-656); intervals over the completed ones; batch of 31 transforms complete at cycle 2009 after the first input beat; ap_done pulses 31; input stall cycles in transform 0: 0; 31 transforms checked; RTL outputs read from the out_r port handshakes in the VCD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,"ap_fifo in/out: hls::stream<hls::vector<complex<float>,16>>, 1024-bit data each way = 16 complex float32 samples per beat, 16 beats per transform; block control ap_ctrl_hs",8,256,UF8,"natural-order input, natural-order output (DIT with bit-reversal reorder stage)","transform 0 = HP-FFT shipped test signal, transforms 1..31 = LCG(0x12345678) U[-1,1)",,31,1.329e-05,1.949e-07,previous_agent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2_fft/hpfft,E2,hpfft_n256_UF8_pnr,E2,HP-FFT,"256-point radix-2 complex FFT (one FFT_TOP instance, out-of-context)",,,pnr_ooc,300,ok,,,,,163648,143396,423,224,112,0,0,0.014,0.0,,118,,,1122,1540,712,0,,,hpfft/reports/hpfft_n256_UF8_pnr,,"complex float32 (IEEE-754 binary32 real and imaginary parts; forward transform, unscaled)",,,3742,,,,,,,,,,,,,,,,,,,,,,"opt 180 s, phys_opt 39 s; 0 failing of 323888 endpoints; WHS 0.009 ns; routable nets 317858, routing errors 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ap_fifo in/out: hls::stream<hls::vector<complex<float>,16>>, 1024-bit data each way = 16 complex float32 samples per beat, 16 beats per transform; block control ap_ctrl_hs",8,256,UF8,"natural-order input, natural-order output (DIT with bit-reversal reorder stage)",,,,,,previous_agent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2_fft/hpfft,E2,hpfft_n256_no_StagePipeline_cosim,E2,HP-FFT,"256-point radix-2 complex FFT; 3 transforms as back-to-back FFT_TOP calls (array interface, ap_ctrl_hs)",,,cosim,300,ok,True,7940,8067,,,,,,,,,,,,35,,,,,,,,,"hpfft/reports/hpfft_n256_no_StagePipeline_cosim,hpfft/validation/hpfft_n256_no_StagePipeline_cosim",,"complex float32 (IEEE-754 binary32 real and imaginary parts; forward transform, unscaled)",,8069.0,,,,,,,,,,,,,,,,,,145,,,,,"steady interval = mean of the last 2 completion-to-completion distances (median 8069.0, min 8069, max 8069); batch of 3 transforms complete at cycle 24205 after the first input beat; ap_done pulses 3; input stall cycles in transform 0: 0; 3 transforms checked; RTL outputs as received by Vitis' post-check testbench run (sim/wrapc_pc)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"ap_memory dataIn/dataOut (complex<float>[N] arrays, 64-bit words, 2 ports each); ap_ctrl_hs",,256,no_StagePipeline,"natural-order input, natural-order output (DIT with bit-reversal reorder stage)","transform 0 = HP-FFT shipped test signal, transforms 1..2 = LCG(0x12345678) U[-1,1)",,3,1.329e-05,1.384e-07,previous_agent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2_fft/hpfft,E2,hpfft_n256_no_StagePipeline_pnr,E2,HP-FFT,"256-point radix-2 complex FFT (one FFT_TOP instance, out-of-context)",,,pnr_ooc,300,ok,,,,,3179,5492,48,13,4,5,0,0.461,0.0,,35,,,120,210,46,0,,,hpfft/reports/hpfft_n256_no_StagePipeline_pnr,,"complex float32 (IEEE-754 binary32 real and imaginary parts; forward transform, unscaled)",,,430,,,,,,,,,,,,,,,,,,,,,,"opt 16 s, phys_opt 2 s; 0 failing of 9363 endpoints; WHS 0.038 ns; routable nets 10814, routing errors 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ap_memory dataIn/dataOut (complex<float>[N] arrays, 64-bit words, 2 ports each); ap_ctrl_hs",,256,no_StagePipeline,"natural-order input, natural-order output (DIT with bit-reversal reorder stage)",,,,,,this_agent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2_fft/hpfft,E2,hpfft_n256_original_C_style_cosim,E2,HP-FFT,"256-point radix-2 complex FFT; 3 transforms as back-to-back FFT_TOP calls (array interface, ap_ctrl_hs)",,,cosim,300,ok,True,20713,20968,,,,,,,,,,,,40,,,,,,,,,"hpfft/reports/hpfft_n256_original_C_style_cosim,hpfft/validation/hpfft_n256_original_C_style_cosim",,"complex float32 (IEEE-754 binary32 real and imaginary parts; forward transform, unscaled)",,20970.0,,,,,,,,,,,,,,,,,,178,,,,,"steady interval = mean of the last 2 completion-to-completion distances (median 20970.0, min 20970, max 20970); batch of 3 transforms complete at cycle 62908 after the first input beat; ap_done pulses 3; input stall cycles in transform 0: 0; 3 transforms checked; RTL outputs as received by Vitis' post-check testbench run (sim/wrapc_pc)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"ap_memory dataIn/dataOut (complex<float>[N] arrays, 64-bit words); ap_ctrl_hs",,256,original_C_style,"natural-order input, natural-order output (DIT with bit-reversal reorder stage)","transform 0 = HP-FFT shipped test signal, transforms 1..2 = LCG(0x12345678) U[-1,1)",,3,1.329e-05,1.384e-07,previous_agent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2_fft/hpfft,E2,hpfft_n256_original_C_style_pnr,E2,HP-FFT,"256-point radix-2 complex FFT (one FFT_TOP instance, out-of-context)",,,pnr_ooc,300,ok,,,,,11562,8752,206,7,2,3,0,0.133,0.0,,40,,,281,298,70,0,,,hpfft/reports/hpfft_n256_original_C_style_pnr,,"complex float32 (IEEE-754 binary32 real and imaginary parts; forward transform, unscaled)",,,722,,,,,,,,,,,,,,,,,,,,,,"opt 25 s, phys_opt 5 s; 0 failing of 36577 endpoints; WHS 0.02 ns; routable nets 27553, routing errors 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ap_memory dataIn/dataOut (complex<float>[N] arrays, 64-bit words); ap_ctrl_hs",,256,original_C_style,"natural-order input, natural-order output (DIT with bit-reversal reorder stage)",,,,,,this_agent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2_fft/hpfft,E2,hpfft-derived_n512_UF1_cosim,E2,"HP-FFT (derived size, see README)",512-point radix-2 complex FFT; 33 transforms streamed back-to-back through one FFT_TOP,,,cosim,300,ok,True,2953,3208,,,,,,,,,,,,64,,,,,,,,,"hpfft/reports/hpfft-derived_n512_UF1_cosim,hpfft/validation/hpfft-derived_n512_UF1_cosim",,"complex float32 (IEEE-754 binary32 real and imaginary parts; forward transform, unscaled)",,269.0,,,,,,,,,,,,,,,,,,427,,,,,"steady interval = mean of the last 24 completion-to-completion distances (median 269.0, min 266, max 272); 32/33 transforms completed: the last transform fed is never flushed without a following transform (top-level ap_done never fires, HLS 200-656); intervals over the completed ones; batch of 32 transforms complete at cycle 11544 after the first input beat; ap_done pulses 32; input stall cycles in transform 0: 0; per seed: seed 0: pass (11 transforms, max abs err 7.99e-06), seed 1: pass (11 transforms, max abs err 7.44e-06), seed 2: pass (10 transforms, max abs err 7.34e-06); unchecked transforms [32]; RTL outputs read from the out_r port handshakes in the VCD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,"ap_fifo in/out: hls::stream<hls::vector<complex<float>,2>>, 128-bit data each way = 2 complex float32 samples per beat, 256 beats per transform; block control ap_ctrl_hs",1,512,UF1,"natural-order input, natural-order output (DIT with bit-reversal reorder stage)","numpy.random.RandomState seeds 0/1/2, re,im ~ U[-1,1) float32; 33 transforms = 11 per seed","0,1,2",32,7.994e-06,1.788e-07,this_agent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2_fft/hpfft,E2,hpfft-derived_n512_UF1_cosim_lcg,E2,"HP-FFT (derived size, see README)",512-point radix-2 complex FFT; 32 transforms streamed back-to-back through one FFT_TOP,,,cosim,300,ok,True,2953,3208,,,,,,,,,,,,51,,,,,,,,,"hpfft/reports/hpfft-derived_n512_UF1_cosim_lcg,hpfft/validation/hpfft-derived_n512_UF1_cosim_lcg",,"complex float32 (IEEE-754 binary32 real and imaginary parts; forward transform, unscaled)",,269.1,,,,,,,,,,,,,,,,,,391,,,,,"steady interval = mean of the last 23 completion-to-completion distances (median 272, min 266, max 272); 31/32 transforms completed: the last transform fed is never flushed without a following transform (top-level ap_done never fires, HLS 200-656); intervals over the completed ones; batch of 31 transforms complete at cycle 11278 after the first input beat; ap_done pulses 31; input stall cycles in transform 0: 0; 31 transforms checked; RTL outputs read from the out_r port handshakes in the VCD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,"ap_fifo in/out: hls::stream<hls::vector<complex<float>,2>>, 128-bit data each way = 2 complex float32 samples per beat, 256 beats per transform; block control ap_ctrl_hs",1,512,UF1,"natural-order input, natural-order output (DIT with bit-reversal reorder stage)","transform 0 = HP-FFT shipped test signal, transforms 1..31 = LCG(0x12345678) U[-1,1)",,31,1.764e-05,1.925e-07,previous_agent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2_fft/hpfft,E2,hpfft-derived_n512_UF1_pnr,E2,"HP-FFT (derived size, see README)","512-point radix-2 complex FFT (one FFT_TOP instance, out-of-context)",,,pnr_ooc,300,ok,,,,,25881,25518,84,92,40,12,0,0.179,0.0,,51,,,337,311,85,0,,,hpfft/reports/hpfft-derived_n512_UF1_pnr,,"complex float32 (IEEE-754 binary32 real and imaginary parts; forward transform, unscaled)",,,818,,,,,,,,,,,,,,,,,,,,,,"opt 31 s, phys_opt 6 s; 0 failing of 61718 endpoints; WHS 0.03 ns; routable nets 52922, routing errors 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ap_fifo in/out: hls::stream<hls::vector<complex<float>,2>>, 128-bit data each way = 2 complex float32 samples per beat, 256 beats per transform; block control ap_ctrl_hs",1,512,UF1,"natural-order input, natural-order output (DIT with bit-reversal reorder stage)",,,,,,this_agent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2_fft/hpfft,E2,hpfft-derived_n512_UF16_cosim,E2,"HP-FFT (derived size, see README)",512-point radix-2 complex FFT,,,cosim,300,not_run,,,,,,,,,,,,,,,,,,,,,,,,,RTL cosimulation not run (optional extra: the previous agent's queue did not reach it and it was not re-queued; csynth row in hls_estimates.csv),"complex float32 (IEEE-754 binary32 real and imaginary parts; forward transform, unscaled)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ap_fifo in/out: hls::stream<hls::vector<complex<float>,32>>, 2048-bit data each way = 32 complex float32 samples per beat, 16 beats per transform; block control ap_ctrl_hs",16,512,UF16,"natural-order input, natural-order output (DIT with bit-reversal reorder stage)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2_fft/hpfft,E2,hpfft-derived_n512_UF16_pnr,E2,"HP-FFT (derived size, see README)","512-point radix-2 complex FFT (one FFT_TOP instance, out-of-context)",,,pnr_ooc,300,not_run,,,,,,,,,,,,,,,321,,,,,,,,,,"P&R deferred: optional extra, HLS estimate 314080 LUTs; an OOC P&R of that size takes hours on the shared machine (queue job 036_pnr_n512_UF16 in queue_pnr/deferred)","complex float32 (IEEE-754 binary32 real and imaginary parts; forward transform, unscaled)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ap_fifo in/out: hls::stream<hls::vector<complex<float>,32>>, 2048-bit data each way = 32 complex float32 samples per beat, 16 beats per transform; block control ap_ctrl_hs",16,512,UF16,"natural-order input, natural-order output (DIT with bit-reversal reorder stage)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2_fft/hpfft,E2,hpfft-derived_n512_UF2_cosim,E2,"HP-FFT (derived size, see README)",512-point radix-2 complex FFT; 32 transforms streamed back-to-back through one FFT_TOP,,,cosim,300,ok,True,1425,1552,,,,,,,,,,,,59,,,,,,,,,"hpfft/reports/hpfft-derived_n512_UF2_cosim,hpfft/validation/hpfft-derived_n512_UF2_cosim",,"complex float32 (IEEE-754 binary32 real and imaginary parts; forward transform, unscaled)",,138.0,,,,,,,,,,,,,,,,,,399,,,,,"steady interval = mean of the last 23 completion-to-completion distances (median 138, min 138, max 138); 31/32 transforms completed: the last transform fed is never flushed without a following transform (top-level ap_done never fires, HLS 200-656); intervals over the completed ones; batch of 31 transforms complete at cycle 5692 after the first input beat; ap_done pulses 31; input stall cycles in transform 0: 0; 31 transforms checked; RTL outputs read from the out_r port handshakes in the VCD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,"ap_fifo in/out: hls::stream<hls::vector<complex<float>,4>>, 256-bit data each way = 4 complex float32 samples per beat, 128 beats per transform; block control ap_ctrl_hs",2,512,UF2,"natural-order input, natural-order output (DIT with bit-reversal reorder stage)","transform 0 = HP-FFT shipped test signal, transforms 1..31 = LCG(0x12345678) U[-1,1)",,31,1.764e-05,1.925e-07,previous_agent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2_fft/hpfft,E2,hpfft-derived_n512_UF2_pnr,E2,"HP-FFT (derived size, see README)","512-point radix-2 complex FFT (one FFT_TOP instance, out-of-context)",,,pnr_ooc,300,ok,,,,,53506,42133,156,132,56,20,0,0.243,0.0,,59,,,375,469,183,0,,,hpfft/reports/hpfft-derived_n512_UF2_pnr,,"complex float32 (IEEE-754 binary32 real and imaginary parts; forward transform, unscaled)",,,1152,,,,,,,,,,,,,,,,,,,,,,"opt 48 s, phys_opt 12 s; 0 failing of 110404 endpoints; WHS 0.009 ns; routable nets 100180, routing errors 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ap_fifo in/out: hls::stream<hls::vector<complex<float>,4>>, 256-bit data each way = 4 complex float32 samples per beat, 128 beats per transform; block control ap_ctrl_hs",2,512,UF2,"natural-order input, natural-order output (DIT with bit-reversal reorder stage)",,,,,,this_agent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2_fft/hpfft,E2,hpfft-derived_n512_UF32_cosim,E2,"HP-FFT (derived size, see README)",512-point radix-2 complex FFT,,,cosim,300,not_run,,,,,,,,,,,,,,,,,,,,,,,,,RTL cosimulation not run (optional extra: the previous agent's queue did not reach it and it was not re-queued; csynth row in hls_estimates.csv),"complex float32 (IEEE-754 binary32 real and imaginary parts; forward transform, unscaled)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ap_fifo in/out: hls::stream<hls::vector<complex<float>,64>>, 4096-bit data each way = 64 complex float32 samples per beat, 8 beats per transform; block control ap_ctrl_hs",32,512,UF32,"natural-order input, natural-order output (DIT with bit-reversal reorder stage)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2_fft/hpfft,E2,hpfft-derived_n512_UF32_pnr,E2,"HP-FFT (derived size, see README)","512-point radix-2 complex FFT (one FFT_TOP instance, out-of-context)",,,pnr_ooc,300,not_run,,,,,,,,,,,,,,,794,,,,,,,,,,"P&R deferred: optional extra, HLS estimate 619588 LUTs; an OOC P&R of that size takes hours on the shared machine (queue job 039_pnr_n512_UF32 in queue_pnr/deferred)","complex float32 (IEEE-754 binary32 real and imaginary parts; forward transform, unscaled)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ap_fifo in/out: hls::stream<hls::vector<complex<float>,64>>, 4096-bit data each way = 64 complex float32 samples per beat, 8 beats per transform; block control ap_ctrl_hs",32,512,UF32,"natural-order input, natural-order output (DIT with bit-reversal reorder stage)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2_fft/hpfft,E2,hpfft-derived_n512_UF4_cosim,E2,"HP-FFT (derived size, see README)",512-point radix-2 complex FFT; 32 transforms streamed back-to-back through one FFT_TOP,,,cosim,300,ok,True,984,1047,,,,,,,,,,,,91,,,,,,,,,"hpfft/reports/hpfft-derived_n512_UF4_cosim,hpfft/validation/hpfft-derived_n512_UF4_cosim",,"complex float32 (IEEE-754 binary32 real and imaginary parts; forward transform, unscaled)",,264.0,,,,,,,,,,,,,,,,,,491,,,,,"steady interval = mean of the last 23 completion-to-completion distances (median 264, min 264, max 264); 31/32 transforms completed: the last transform fed is never flushed without a following transform (top-level ap_done never fires, HLS 200-656); intervals over the completed ones; batch of 31 transforms complete at cycle 8967 after the first input beat; ap_done pulses 31; input stall cycles in transform 0: 0; 31 transforms checked; RTL outputs read from the out_r port handshakes in the VCD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,"ap_fifo in/out: hls::stream<hls::vector<complex<float>,8>>, 512-bit data each way = 8 complex float32 samples per beat, 64 beats per transform; block control ap_ctrl_hs",4,512,UF4,"natural-order input, natural-order output (DIT with bit-reversal reorder stage)","transform 0 = HP-FFT shipped test signal, transforms 1..31 = LCG(0x12345678) U[-1,1)",,31,1.764e-05,1.925e-07,previous_agent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2_fft/hpfft,E2,hpfft-derived_n512_UF4_pnr,E2,"HP-FFT (derived size, see README)","512-point radix-2 complex FFT (one FFT_TOP instance, out-of-context)",,,pnr_ooc,300,ok,,,,,100516,77495,294,332,160,12,0,0.074,0.0,,91,,,632,786,510,0,,,hpfft/reports/hpfft-derived_n512_UF4_pnr,,"complex float32 (IEEE-754 binary32 real and imaginary parts; forward transform, unscaled)",,,2130,,,,,,,,,,,,,,,,,,,,,,"opt 86 s, phys_opt 22 s; 0 failing of 185429 endpoints; WHS 0.009 ns; routable nets 188298, routing errors 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ap_fifo in/out: hls::stream<hls::vector<complex<float>,8>>, 512-bit data each way = 8 complex float32 samples per beat, 64 beats per transform; block control ap_ctrl_hs",4,512,UF4,"natural-order input, natural-order output (DIT with bit-reversal reorder stage)",,,,,,this_agent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2_fft/hpfft,E2,hpfft-derived_n512_UF8_cosim,E2,"HP-FFT (derived size, see README)",512-point radix-2 complex FFT; 32 transforms streamed back-to-back through one FFT_TOP,,,cosim,300,ok,True,533,564,,,,,,,,,,,,174,,,,,,,,,"hpfft/reports/hpfft-derived_n512_UF8_cosim,hpfft/validation/hpfft-derived_n512_UF8_cosim",,"complex float32 (IEEE-754 binary32 real and imaginary parts; forward transform, unscaled)",,105.0,,,,,,,,,,,,,,,,,,653,,,,,"steady interval = mean of the last 23 completion-to-completion distances (median 105, min 105, max 105); 31/32 transforms completed: the last transform fed is never flushed without a following transform (top-level ap_done never fires, HLS 200-656); intervals over the completed ones; batch of 31 transforms complete at cycle 3714 after the first input beat; ap_done pulses 31; input stall cycles in transform 0: 0; 31 transforms checked; RTL outputs read from the out_r port handshakes in the VCD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,"ap_fifo in/out: hls::stream<hls::vector<complex<float>,16>>, 1024-bit data each way = 16 complex float32 samples per beat, 32 beats per transform; block control ap_ctrl_hs",8,512,UF8,"natural-order input, natural-order output (DIT with bit-reversal reorder stage)","transform 0 = HP-FFT shipped test signal, transforms 1..31 = LCG(0x12345678) U[-1,1)",,31,1.764e-05,1.925e-07,previous_agent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2_fft/hpfft,E2,hpfft-derived_n512_UF8_pnr,E2,"HP-FFT (derived size, see README)","512-point radix-2 complex FFT (one FFT_TOP instance, out-of-context)",,,pnr_ooc,300,timing_fail,,,,,219844,154933,519,272,128,16,0,-0.278,-526.193,,174,,,1184,1808,2174,0,,,hpfft/reports/hpfft-derived_n512_UF8_pnr,"routed, but WNS -0.278 ns < 0 at 3.333 ns (6219 failing endpoints, TNS -526.193 ns): not a 300 MHz result; fmax ~ 276.9 MHz","complex float32 (IEEE-754 binary32 real and imaginary parts; forward transform, unscaled)",,,5649,,,,,,,,,,,,,,,,,,,,,,"opt 179 s, phys_opt 141 s; 6219 failing of 487449 endpoints; WHS 0.007 ns; routable nets 393399, routing errors 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ap_fifo in/out: hls::stream<hls::vector<complex<float>,16>>, 1024-bit data each way = 16 complex float32 samples per beat, 32 beats per transform; block control ap_ctrl_hs",8,512,UF8,"natural-order input, natural-order output (DIT with bit-reversal reorder stage)",,,,,,this_agent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
